2022-08-18 21:34:11.464752;-20.0
2022-08-18 21:34:12.480072;-20.0
2022-08-18 21:34:13.657655;-21.0
2022-08-18 21:34:14.492591;-21.0
2022-08-18 21:34:15.722261;-21.0
2022-08-18 21:34:16.787111;-21.0
2022-08-18 21:34:18.424135;-20.0
2022-08-18 21:34:19.389152;-21.0
2022-08-18 21:34:20.433668;-21.0
2022-08-18 21:34:21.675604;-19.0
2022-08-18 21:34:23.475529;-19.0
2022-08-18 21:34:25.836200;-20.0
2022-08-18 21:34:27.904690;-20.0
2022-08-18 21:34:29.751151;-20.0
2022-08-18 21:34:31.569086;-21.0
2022-08-18 21:34:33.886506;-19.0
2022-08-18 21:34:36.198027;-20.0
2022-08-18 21:34:38.060188;-19.0
2022-08-18 21:34:39.710708;-21.0
2022-08-18 21:34:41.350135;-21.0
2022-08-18 21:34:44.017577;-17.0
2022-08-18 21:34:45.755167;-21.0
2022-08-18 21:34:47.956586;-21.0
2022-08-18 21:34:50.508893;-19.0
2022-08-18 21:34:52.803829;-17.0
2022-08-18 21:34:54.757691;-20.0
2022-08-18 21:34:56.293907;-21.0
2022-08-18 21:34:58.650660;-19.0
2022-08-18 21:35:01.031224;-20.0
2022-08-18 21:35:02.812522;-21.0
2022-08-18 21:35:04.760772;-19.0
2022-08-18 21:35:06.673580;-21.0
2022-08-18 21:35:08.463576;-21.0
2022-08-18 21:35:10.159892;-20.0
2022-08-18 21:35:12.053444;-21.0
2022-08-18 21:35:13.769178;-21.0
2022-08-18 21:35:15.692060;-21.0
2022-08-18 21:35:17.248006;-21.0
2022-08-18 21:35:19.369539;-18.0
2022-08-18 21:35:21.090554;-21.0
2022-08-18 21:35:22.838639;-21.0
2022-08-18 21:35:24.635243;-21.0
2022-08-18 21:35:26.067670;-21.0
2022-08-18 21:35:28.537225;-21.0
2022-08-18 21:35:30.147965;-21.0
2022-08-18 21:35:31.593852;-19.0
2022-08-18 21:35:32.603429;-21.0
2022-08-18 21:35:34.029905;-20.0
2022-08-18 21:35:35.430030;-20.0
2022-08-18 21:35:38.355439;-21.0
2022-08-18 21:35:40.859717;-20.0
2022-08-18 21:35:43.942189;-19.0
2022-08-18 21:35:46.239997;-21.0
2022-08-18 21:35:48.080064;-21.0
