2022-08-18 17:32:41.336154;-19.0
2022-08-18 17:32:45.136168;-21.0
2022-08-18 17:32:48.854885;-21.0
2022-08-18 17:32:52.603345;-20.0
2022-08-18 17:32:56.070399;-20.0
2022-08-18 17:33:01.096585;-19.0
2022-08-18 17:33:05.816889;-19.0
2022-08-18 17:33:09.298687;-21.0
2022-08-18 17:33:13.859999;-21.0
2022-08-18 17:33:18.209947;-21.0
2022-08-18 17:33:23.718534;-20.0
2022-08-18 17:33:27.020734;-21.0
2022-08-18 17:33:31.291031;-20.0
2022-08-18 17:33:35.655712;-21.0
2022-08-18 17:33:38.833016;-21.0
2022-08-18 17:33:42.296072;-21.0
2022-08-18 17:33:45.304618;-21.0
2022-08-18 17:33:48.825141;-21.0
2022-08-18 17:33:53.533480;-19.0
2022-08-18 17:33:56.957738;-21.0
2022-08-18 17:34:01.602061;-20.0
2022-08-18 17:34:05.472780;-20.0
2022-08-18 17:34:10.011572;-18.0
2022-08-18 17:34:14.583292;-21.0
2022-08-18 17:34:18.831190;-20.0
2022-08-18 17:34:21.755874;-21.0
2022-08-18 17:34:26.606440;-21.0
2022-08-18 17:34:30.414244;-21.0
2022-08-18 17:34:34.290466;-20.0
2022-08-18 17:34:36.919260;-21.0
2022-08-18 17:34:40.553825;-21.0
2022-08-18 17:34:44.959403;-19.0
2022-08-18 17:34:48.316429;-21.0
2022-08-18 17:34:51.608700;-20.0
2022-08-18 17:34:55.152340;-21.0
2022-08-18 17:34:58.789077;-21.0
2022-08-18 17:35:02.266884;-21.0
2022-08-18 17:35:06.135095;-21.0
2022-08-18 17:35:08.759851;-21.0
2022-08-18 17:35:12.209225;-21.0
2022-08-18 17:35:15.123064;-21.0
2022-08-18 17:35:18.371623;-21.0
2022-08-18 17:35:22.351735;-21.0
2022-08-18 17:35:26.636516;-20.0
2022-08-18 17:35:34.026797;-20.0
2022-08-18 17:35:42.874418;-21.0
2022-08-18 17:35:51.765439;-21.0
2022-08-18 17:35:58.830751;-21.0
2022-08-18 17:36:05.526698;-21.0
2022-08-18 17:36:12.104667;-20.0
2022-08-18 17:36:17.954538;-21.0
2022-08-18 17:36:24.044200;-21.0
2022-08-18 17:36:29.588465;-20.0
2022-08-18 17:36:34.361095;-21.0
2022-08-18 17:36:39.701603;-21.0
2022-08-18 17:36:45.788429;-19.0
2022-08-18 17:36:52.982765;-20.0
2022-08-18 17:36:58.353569;-20.0
2022-08-18 17:37:03.044009;-21.0
2022-08-18 17:37:07.803589;-21.0
2022-08-18 17:37:15.042385;-19.0
2022-08-18 17:37:20.250322;-20.0
2022-08-18 17:37:25.305447;-21.0
2022-08-18 17:37:30.705725;-21.0
2022-08-18 17:37:35.626671;-21.0
2022-08-18 17:37:40.489782;-20.0
2022-08-18 17:37:45.798681;-20.0
2022-08-18 17:37:51.620016;-20.0
2022-08-18 17:37:56.320400;-20.0
2022-08-18 17:38:00.718800;-21.0
2022-08-18 17:38:06.076968;-21.0
2022-08-18 17:38:10.545894;-21.0
2022-08-18 17:38:16.364205;-21.0
2022-08-18 17:38:21.984651;-21.0
2022-08-18 17:38:27.171421;-20.0
2022-08-18 17:38:32.774726;-20.0
2022-08-18 17:38:37.340899;-21.0
2022-08-18 17:38:42.656143;-20.0
2022-08-18 17:38:47.967559;-21.0
2022-08-18 17:38:52.612257;-21.0
2022-08-18 17:38:57.419884;-21.0
2022-08-18 17:39:01.632423;-21.0
2022-08-18 17:39:07.044466;-21.0
2022-08-18 17:39:13.593333;-18.0
2022-08-18 17:39:18.146750;-21.0
2022-08-18 17:39:24.052465;-20.0
2022-08-18 17:39:29.235031;-20.0
2022-08-18 17:39:33.113634;-21.0
2022-08-18 17:39:36.385804;-21.0
2022-08-18 17:39:40.206811;-21.0
2022-08-18 17:39:44.033314;-19.0
2022-08-18 17:39:48.196611;-21.0
2022-08-18 17:39:52.395709;-21.0
2022-08-18 17:39:57.293371;-21.0
2022-08-18 17:40:01.826504;-21.0
2022-08-18 17:40:06.038028;-20.0
2022-08-18 17:40:09.250035;-21.0
2022-08-18 17:40:12.874896;-18.0
2022-08-18 17:40:15.222610;-21.0
2022-08-18 17:40:18.277810;-21.0
2022-08-18 17:40:21.736026;-19.0
2022-08-18 17:40:24.650630;-20.0
2022-08-18 17:40:27.183060;-21.0
2022-08-18 17:40:29.538256;-21.0
2022-08-18 17:40:32.578252;-20.0
2022-08-18 17:40:34.912479;-21.0
2022-08-18 17:40:37.840496;-21.0
2022-08-18 17:40:41.487160;-20.0
2022-08-18 17:40:44.132701;-21.0
2022-08-18 17:40:47.308200;-21.0
2022-08-18 17:40:51.265982;-20.0
2022-08-18 17:40:53.942570;-21.0
2022-08-18 17:40:57.693293;-21.0
2022-08-18 17:41:00.837485;-21.0
2022-08-18 17:41:03.710753;-20.0
2022-08-18 17:41:06.880786;-21.0
2022-08-18 17:41:09.535795;-21.0
2022-08-18 17:41:11.771009;-21.0
2022-08-18 17:41:15.145605;-20.0
2022-08-18 17:41:19.495578;-19.0
2022-08-18 17:41:22.930085;-21.0
2022-08-18 17:41:26.866462;-20.0
2022-08-18 17:41:31.077020;-19.0
2022-08-18 17:41:34.011637;-21.0
2022-08-18 17:41:37.157902;-21.0
2022-08-18 17:41:41.224651;-20.0
2022-08-18 17:41:44.297897;-21.0
2022-08-18 17:41:47.523745;-21.0
2022-08-18 17:41:51.303183;-20.0
2022-08-18 17:41:54.505293;-21.0
2022-08-18 17:41:57.716281;-20.0
2022-08-18 17:42:01.379370;-20.0
2022-08-18 17:42:04.799466;-21.0
2022-08-18 17:42:07.265673;-21.0
2022-08-18 17:42:10.483472;-21.0
2022-08-18 17:42:14.461290;-21.0
2022-08-18 17:42:18.083702;-21.0
2022-08-18 17:42:20.811194;-21.0
2022-08-18 17:42:24.376375;-20.0
2022-08-18 17:42:28.399430;-21.0
2022-08-18 17:42:31.531600;-21.0
2022-08-18 17:42:35.311479;-21.0
2022-08-18 17:42:39.762606;-20.0
2022-08-18 17:42:42.629967;-20.0
2022-08-18 17:42:45.830470;-20.0
2022-08-18 17:42:49.491871;-21.0
2022-08-18 17:42:52.409019;-21.0
2022-08-18 17:42:56.372444;-21.0
2022-08-18 17:43:01.821152;-20.0
2022-08-18 17:43:06.443422;-19.0
2022-08-18 17:43:10.302080;-21.0
2022-08-18 17:43:14.272052;-21.0
2022-08-18 17:43:17.768922;-21.0
2022-08-18 17:43:22.120625;-18.0
2022-08-18 17:43:27.199894;-20.0
2022-08-18 17:43:30.900893;-21.0
2022-08-18 17:43:34.472394;-21.0
2022-08-18 17:43:38.214712;-20.0
2022-08-18 17:43:42.751255;-20.0
2022-08-18 17:43:46.527583;-20.0
2022-08-18 17:43:50.161670;-21.0
